user_id,governorate,governorate_code,current_package_id,current_package_size_gb,current_package_price,current_speed_mbps,number_of_devices,device_group,renewal_date,days_passed,days_until_renewal,usage_so_far_gb,remaining_gb,projected_usage_gb,actual_speed_mbps,user_profile,recommended_package_id,is_change
27021085,Cairo,02,STD-1111-400,400,570,30,5,large (5-9),2026-04-19,28,2,390.63,9.37,418.53,13.42,heavy,STD-2222-600,1
27430974,Cairo,02,STD-2222-250,250,530,70,3,small (1-4),2026-04-27,20,10,30.12,219.88,45.18,40.41,casual,STD-1111-140,1
28166235,Cairo,02,STD-3333-600,600,1230,100,4,small (1-4),2026-04-29,18,12,378.28,221.72,630.47,50.0,heavy,STD-3333-600,0
27579730,Cairo,02,STD-2222-600,600,1040,70,2,small (1-4),2026-05-16,1,29,24.58,575.42,737.4,49.5,over,STD-2222-1000,1
20284585,Giza,02,STD-1111-600,600,850,30,2,small (1-4),2026-04-23,24,6,630.0,0.0,787.5,21.21,over,STD-2222-1000,1
88796936,Assiut,088,STD-3333-250,250,700,100,5,large (5-9),2026-04-21,26,4,244.38,5.62,281.98,44.72,heavy,STD-1111-400,1
66467188,Port Said,066,STD-3333-250,250,700,100,6,large (5-9),2026-05-02,15,15,150.6,99.4,301.2,40.82,heavy,STD-1111-400,1
86587288,Minya,086,STD-2222-250,250,530,70,4,small (1-4),2026-04-29,18,12,181.12,68.88,301.87,35.0,over,STD-1111-400,1
45477133,Beheira,045,STD-1111-200,200,290,30,1,small (1-4),2026-05-07,10,20,91.27,108.73,273.81,30.0,over,STD-1111-400,1
57794243,Damietta,057,STD-1111-1000,1000,1360,30,2,small (1-4),2026-04-25,22,8,933.65,66.35,1273.16,21.21,over,STD-5555-1000,1
47634523,Kafr El Sheikh,047,STD-1111-140,140,210,30,5,large (5-9),2026-04-30,17,13,61.2,78.8,108.0,13.42,normal,STD-1111-140,0
55155832,Sharqia,055,STD-3333-250,250,700,100,3,small (1-4),2026-04-24,23,7,193.74,56.26,252.7,57.74,heavy,STD-3333-250,0
26357616,Giza,02,STD-1111-250,250,360,30,2,small (1-4),2026-05-13,4,26,48.91,201.09,366.82,21.21,over,STD-2222-600,1
82153375,Beni Suef,082,STD-1111-200,200,290,30,2,small (1-4),2026-04-30,17,13,142.9,57.1,252.18,21.21,over,STD-1111-400,1
45111087,Beheira,045,STD-3333-250,250,700,100,2,small (1-4),2026-04-19,28,2,176.43,73.57,189.03,70.71,normal,STD-3333-250,0
66399391,Port Said,066,STD-2222-600,600,1040,70,2,small (1-4),2026-04-22,25,5,513.02,86.98,615.62,49.5,over,STD-2222-600,0
23998442,Giza,02,STD-2222-600,600,1040,70,2,small (1-4),2026-04-29,18,12,90.1,509.9,150.17,49.5,casual,STD-1111-200,1
62448629,Suez,062,STD-1111-140,140,210,30,1,small (1-4),2026-04-25,22,8,131.3,8.7,179.05,30.0,over,STD-1111-200,1
40640903,Gharbia,040,STD-3333-250,250,700,100,7,large (5-9),2026-05-04,13,17,163.29,86.71,376.82,37.8,over,STD-2222-600,1
55825943,Sharqia,055,STD-3333-600,600,1230,100,4,small (1-4),2026-05-09,8,22,157.35,442.65,590.06,50.0,heavy,STD-3333-600,0
22508760,Cairo,02,STD-2222-600,600,1040,70,8,large (5-9),2026-05-14,3,27,74.93,525.07,749.3,24.75,heavy,STD-2222-1000,1
36376743,Alexandria,03,STD-5555-1000,1000,2000,500,6,large (5-9),2026-04-27,20,10,932.99,67.01,1399.48,204.12,over,STD-5555-1000,0
66110029,Port Said,066,STD-2222-1000,1000,1560,70,3,small (1-4),2026-05-03,14,16,144.8,855.2,310.29,40.41,casual,STD-1111-400,1
68536079,South Sinai,068,STD-3333-600,600,1230,100,2,small (1-4),2026-05-12,5,25,142.99,457.01,857.94,70.71,over,STD-2222-1000,1
28155101,Giza,02,STD-3333-250,250,700,100,5,large (5-9),2026-04-27,20,10,262.5,0.0,393.75,44.72,over,STD-2222-600,1
86691526,Minya,086,STD-2222-250,250,530,70,4,small (1-4),2026-05-04,13,17,107.32,142.68,247.66,35.0,normal,STD-2222-250,0
84295442,Faiyum,084,STD-1111-200,200,290,30,5,large (5-9),2026-04-25,22,8,103.4,96.6,141.0,13.42,normal,STD-1111-200,0
22149676,Cairo,02,STD-2222-250,250,530,70,5,large (5-9),2026-04-22,25,5,170.22,79.78,204.26,31.3,normal,STD-2222-250,0
28084685,Cairo,02,STD-3333-250,250,700,100,6,large (5-9),2026-05-05,12,18,111.33,138.67,278.32,40.82,heavy,STD-1111-400,1
28494527,Giza,02,STD-1111-140,140,210,30,1,small (1-4),2026-04-22,25,5,22.02,117.98,26.42,30.0,casual,STD-1111-140,0
39917549,Alexandria,03,STD-1111-200,200,290,30,1,small (1-4),2026-04-23,24,6,83.23,116.77,104.04,30.0,normal,STD-1111-140,1
66950812,Port Said,066,STD-1111-200,200,290,30,7,large (5-9),2026-04-24,23,7,210.0,0.0,273.91,11.34,over,STD-1111-400,1
22561311,Giza,02,STD-2222-600,600,1040,70,5,large (5-9),2026-04-30,17,13,130.13,469.87,229.64,31.3,casual,STD-1111-400,1
27417838,Cairo,02,STD-1111-1000,1000,1360,30,1,small (1-4),2026-04-30,17,13,390.73,609.27,689.52,30.0,normal,STD-2222-1000,1
27008597,Cairo,02,STD-3333-250,250,700,100,8,large (5-9),2026-05-07,10,20,159.18,90.82,477.54,35.36,over,STD-2222-600,1
34891448,Alexandria,03,STD-2222-250,250,530,70,8,large (5-9),2026-05-08,9,21,82.35,167.65,274.5,24.75,heavy,STD-1111-400,1
55813932,Sharqia,055,STD-2222-250,250,530,70,5,large (5-9),2026-05-15,2,28,12.08,237.92,181.2,31.3,normal,STD-2222-250,0
84150978,Faiyum,084,STD-4444-1000,1000,1760,200,4,small (1-4),2026-05-14,3,27,70.84,929.16,708.4,100.0,normal,STD-4444-1000,0
47144298,Kafr El Sheikh,047,STD-3333-250,250,700,100,9,large (5-9),2026-04-25,22,8,77.5,172.5,105.68,33.33,casual,STD-1111-140,1
40729608,Gharbia,040,STD-1111-250,250,360,30,3,small (1-4),2026-05-06,11,19,29.79,220.21,81.25,17.32,casual,STD-1111-140,1
40991794,Gharbia,040,STD-4444-1000,1000,1760,200,7,large (5-9),2026-05-08,9,21,390.74,609.26,1302.47,75.59,heavy,STD-5555-1000,1
28543943,Cairo,02,STD-1111-250,250,360,30,1,small (1-4),2026-05-06,11,19,64.63,185.37,176.26,30.0,normal,STD-1111-250,0
50825890,Dakahlia,050,STD-3333-600,600,1230,100,4,small (1-4),2026-04-29,18,12,491.68,108.32,819.47,50.0,over,STD-2222-1000,1
21340463,Giza,02,STD-2222-600,600,1040,70,3,small (1-4),2026-04-19,28,2,137.03,462.97,146.82,40.41,casual,STD-1111-200,1
65539227,Red Sea,065,STD-3333-600,600,1230,100,7,large (5-9),2026-05-14,3,27,52.97,547.03,529.7,37.8,normal,STD-3333-600,0
95061821,Luxor,095,STD-2222-600,600,1040,70,2,small (1-4),2026-05-16,1,29,20.04,579.96,601.2,49.5,heavy,STD-2222-600,0
33794805,Alexandria,03,STD-2222-600,600,1040,70,5,large (5-9),2026-05-15,2,28,54.8,545.2,822.0,31.3,over,STD-2222-1000,1
25541186,Cairo,02,STD-3333-250,250,700,100,7,large (5-9),2026-04-22,25,5,262.5,0.0,315.0,37.8,over,STD-1111-400,1
25292424,Giza,02,STD-1111-200,200,290,30,3,small (1-4),2026-05-07,10,20,52.3,147.7,156.9,17.32,normal,STD-1111-200,0
25882990,Cairo,02,STD-2222-250,250,530,70,3,small (1-4),2026-05-14,3,27,28.25,221.75,282.5,40.41,over,STD-1111-400,1
38001701,Alexandria,03,STD-3333-250,250,700,100,6,large (5-9),2026-04-18,29,1,262.5,0.0,271.55,40.82,over,STD-1111-400,1
20341779,Giza,02,STD-2222-1000,1000,1560,70,7,large (5-9),2026-04-27,20,10,1050.0,0.0,1575.0,26.46,over,STD-5555-1000,1
46193883,Matrouh,046,STD-2222-250,250,530,70,2,small (1-4),2026-04-25,22,8,171.03,78.97,233.22,49.5,heavy,STD-2222-250,0
48940547,Monufia,048,STD-2222-600,600,1040,70,4,small (1-4),2026-04-29,18,12,335.49,264.51,559.15,35.0,normal,STD-2222-600,0
21908546,Giza,02,STD-2222-250,250,530,70,3,small (1-4),2026-04-22,25,5,120.79,129.21,144.95,40.41,normal,STD-1111-200,1
57730155,Damietta,057,STD-1111-600,600,850,30,2,small (1-4),2026-04-26,21,9,405.86,194.14,579.8,21.21,heavy,STD-1111-600,0
20160423,Cairo,02,STD-3333-600,600,1230,100,2,small (1-4),2026-05-14,3,27,63.39,536.61,633.9,70.71,over,STD-3333-600,0
65332623,Red Sea,065,STD-3333-600,600,1230,100,8,large (5-9),2026-04-20,27,3,630.0,0.0,700.0,35.36,heavy,STD-2222-1000,1
27004557,Giza,02,STD-5555-1000,1000,2000,500,6,large (5-9),2026-04-28,19,11,1050.0,0.0,1657.89,204.12,over,STD-5555-1000,0
95808647,Qena,095,STD-4444-1000,1000,1760,200,1,small (1-4),2026-04-30,17,13,272.19,727.81,480.34,200.0,normal,STD-2222-600,1
40069621,Gharbia,040,STD-3333-250,250,700,100,5,large (5-9),2026-05-02,15,15,200.76,49.24,401.52,44.72,over,STD-2222-600,1
57646212,Damietta,057,STD-1111-140,140,210,30,3,small (1-4),2026-05-16,1,29,3.27,136.73,98.1,17.32,normal,STD-1111-140,0
30483339,Alexandria,03,STD-3333-600,600,1230,100,2,small (1-4),2026-05-03,14,16,340.34,259.66,729.3,70.71,over,STD-2222-1000,1
24595682,Giza,02,STD-1111-200,200,290,30,4,small (1-4),2026-04-28,19,11,82.24,117.76,129.85,15.0,normal,STD-1111-200,0
66011538,Port Said,066,STD-1111-140,140,210,30,1,small (1-4),2026-05-11,6,24,17.29,122.71,86.45,30.0,normal,STD-1111-140,0
37895212,Alexandria,03,STD-3333-250,250,700,100,8,large (5-9),2026-05-09,8,22,139.05,110.95,521.44,35.36,over,STD-2222-600,1
47997442,Kafr El Sheikh,047,STD-2222-600,600,1040,70,5,large (5-9),2026-05-10,7,23,156.8,443.2,672.0,31.3,heavy,STD-2222-1000,1
21453082,Giza,02,STD-2222-250,250,530,70,9,large (5-9),2026-04-27,20,10,244.89,5.11,367.34,23.33,heavy,STD-2222-600,1
57709910,Damietta,057,STD-1111-250,250,360,30,3,small (1-4),2026-04-27,20,10,192.14,57.86,288.21,17.32,over,STD-1111-400,1
28249480,Cairo,02,STD-2222-250,250,530,70,4,small (1-4),2026-04-20,27,3,262.5,0.0,291.67,35.0,over,STD-1111-400,1
28123490,Cairo,02,STD-3333-250,250,700,100,3,small (1-4),2026-05-05,12,18,96.39,153.61,240.98,57.74,heavy,STD-3333-250,0
66977551,Port Said,066,STD-3333-250,250,700,100,4,small (1-4),2026-04-28,19,11,109.98,140.02,173.65,50.0,normal,STD-1111-200,1
40604801,Gharbia,040,STD-1111-400,400,570,30,2,small (1-4),2026-05-04,13,17,186.67,213.33,430.78,21.21,heavy,STD-2222-600,1
86866910,Minya,086,STD-2222-600,600,1040,70,1,small (1-4),2026-05-16,1,29,19.2,580.8,576.0,70.0,heavy,STD-2222-600,0
47519476,Kafr El Sheikh,047,STD-1111-200,200,290,30,2,small (1-4),2026-05-04,13,17,102.74,97.26,237.09,21.21,over,STD-1111-400,1
57440970,Damietta,057,STD-2222-250,250,530,70,4,small (1-4),2026-05-15,2,28,10.58,239.42,158.7,35.0,normal,STD-1111-200,1
40741895,Gharbia,040,STD-2222-250,250,530,70,4,small (1-4),2026-04-20,27,3,259.43,0.0,288.26,35.0,over,STD-1111-400,1
26300798,Giza,02,STD-3333-250,250,700,100,3,small (1-4),2026-04-18,29,1,257.84,0.0,266.73,57.74,heavy,STD-3333-250,0
33785972,Alexandria,03,STD-2222-250,250,530,70,7,large (5-9),2026-05-16,1,29,10.53,239.47,315.9,26.46,heavy,STD-1111-400,1
57390555,Damietta,057,STD-2222-600,600,1040,70,3,small (1-4),2026-05-05,12,18,217.42,382.58,543.55,40.41,heavy,STD-2222-600,0
86320287,Minya,086,STD-3333-250,250,700,100,4,small (1-4),2026-04-22,25,5,184.61,65.39,221.53,50.0,heavy,STD-3333-250,0
40787097,Gharbia,040,STD-3333-600,600,1230,100,4,small (1-4),2026-04-21,26,4,630.0,0.0,726.92,50.0,over,STD-2222-1000,1
84339959,Faiyum,084,STD-3333-600,600,1230,100,1,small (1-4),2026-04-24,23,7,221.48,378.52,288.89,100.0,normal,STD-1111-400,1
20729226,Giza,02,STD-1111-140,140,210,30,4,small (1-4),2026-05-09,8,22,22.02,117.98,82.58,15.0,normal,STD-1111-140,0
55278933,Sharqia,055,STD-2222-1000,1000,1560,70,1,small (1-4),2026-05-14,3,27,138.81,861.19,1388.1,70.0,over,STD-5555-1000,1
39353883,Alexandria,03,STD-1111-250,250,360,30,5,large (5-9),2026-05-11,6,24,53.51,196.49,267.55,13.42,heavy,STD-1111-400,1
47333430,Kafr El Sheikh,047,STD-3333-250,250,700,100,6,large (5-9),2026-05-15,2,28,33.98,216.02,509.7,40.82,over,STD-2222-600,1
40941067,Gharbia,040,STD-2222-250,250,530,70,5,large (5-9),2026-05-14,3,27,25.9,224.1,259.0,31.3,heavy,STD-1111-400,1
26466875,Giza,02,STD-4444-1000,1000,1760,200,5,large (5-9),2026-04-25,22,8,819.39,180.61,1117.35,89.44,heavy,STD-5555-1000,1
34232536,Alexandria,03,STD-1111-140,140,210,30,3,small (1-4),2026-05-10,7,23,30.24,109.76,129.6,17.32,heavy,STD-1111-140,0
27227045,Cairo,02,STD-3333-600,600,1230,100,5,large (5-9),2026-05-12,5,25,69.28,530.72,415.68,44.72,normal,STD-3333-600,0
29692279,Cairo,02,STD-3333-250,250,700,100,6,large (5-9),2026-04-27,20,10,228.49,21.51,342.74,40.82,heavy,STD-1111-400,1
50907481,Dakahlia,050,STD-2222-600,600,1040,70,7,large (5-9),2026-05-08,9,21,323.21,276.79,1077.37,26.46,over,STD-5555-1000,1
50206490,Dakahlia,050,STD-1111-400,400,570,30,4,small (1-4),2026-04-19,28,2,420.0,0.0,450.0,15.0,over,STD-2222-600,1
20058601,Cairo,02,STD-1111-400,400,570,30,1,small (1-4),2026-04-24,23,7,185.88,214.12,242.45,30.0,normal,STD-1111-400,0
40461983,Gharbia,040,STD-2222-600,600,1040,70,5,large (5-9),2026-04-28,19,11,484.65,115.35,765.24,31.3,over,STD-2222-1000,1
66021788,Port Said,066,STD-3333-250,250,700,100,8,large (5-9),2026-05-12,5,25,59.68,190.32,358.08,35.36,heavy,STD-2222-600,1
35249732,Alexandria,03,STD-2222-600,600,1040,70,5,large (5-9),2026-05-15,2,28,53.41,546.59,801.15,31.3,over,STD-2222-1000,1
95977469,Qena,095,STD-1111-200,200,290,30,2,small (1-4),2026-05-10,7,23,32.21,167.79,138.04,21.21,normal,STD-1111-200,0
47183431,Kafr El Sheikh,047,STD-3333-600,600,1230,100,3,small (1-4),2026-05-11,6,24,183.72,416.28,918.6,57.74,over,STD-5555-1000,1
57266341,Damietta,057,STD-1111-200,200,290,30,4,small (1-4),2026-05-11,6,24,44.12,155.88,220.6,15.0,heavy,STD-2222-250,1
21890972,Cairo,02,STD-2222-250,250,530,70,1,small (1-4),2026-05-15,2,28,13.45,236.55,201.75,70.0,heavy,STD-2222-250,0
93028335,Sohag,093,STD-2222-600,600,1040,70,3,small (1-4),2026-04-23,24,6,359.27,240.73,449.09,40.41,normal,STD-2222-600,0
38123312,Alexandria,03,STD-3333-600,600,1230,100,6,large (5-9),2026-05-12,5,25,158.43,441.57,950.58,40.82,over,STD-5555-1000,1
64246003,Ismailia,064,STD-3333-250,250,700,100,6,large (5-9),2026-04-22,25,5,262.5,0.0,315.0,40.82,over,STD-1111-400,1
66503193,Port Said,066,STD-1111-140,140,210,30,4,small (1-4),2026-05-08,9,21,61.56,78.44,205.2,15.0,over,STD-2222-250,1
64484864,Ismailia,064,STD-4444-1000,1000,1760,200,5,large (5-9),2026-05-06,11,19,287.38,712.62,783.76,89.44,normal,STD-4444-1000,0
50135653,Dakahlia,050,STD-1111-400,400,570,30,2,small (1-4),2026-05-04,13,17,81.06,318.94,187.06,21.21,casual,STD-2222-250,1
40331292,Gharbia,040,STD-3333-600,600,1230,100,6,large (5-9),2026-04-30,17,13,556.54,43.46,982.13,40.82,over,STD-5555-1000,1
45706098,Beheira,045,STD-3333-250,250,700,100,3,small (1-4),2026-04-20,27,3,144.26,105.74,160.29,57.74,normal,STD-1111-200,1
62828003,Suez,062,STD-2222-600,600,1040,70,1,small (1-4),2026-04-21,26,4,89.5,510.5,103.27,70.0,casual,STD-1111-140,1
69829397,North Sinai,069,STD-1111-1000,1000,1360,30,4,small (1-4),2026-04-26,21,9,196.1,803.9,280.14,15.0,casual,STD-1111-400,1
26801327,Cairo,02,STD-2222-600,600,1040,70,7,large (5-9),2026-05-03,14,16,498.28,101.72,1067.74,26.46,over,STD-5555-1000,1
88136172,Assiut,088,STD-3333-250,250,700,100,4,small (1-4),2026-05-04,13,17,87.77,162.23,202.55,50.0,normal,STD-3333-250,0
23848704,Cairo,02,STD-3333-250,250,700,100,4,small (1-4),2026-05-13,4,26,34.59,215.41,259.42,50.0,normal,STD-3333-250,0
65391447,Red Sea,065,STD-2222-600,600,1040,70,3,small (1-4),2026-05-10,7,23,219.74,380.26,941.74,40.41,over,STD-5555-1000,1
55564344,Sharqia,055,STD-2222-1000,1000,1560,70,3,small (1-4),2026-05-13,4,26,138.47,861.53,1038.53,40.41,heavy,STD-2222-1000,0
24324942,Giza,02,STD-2222-600,600,1040,70,7,large (5-9),2026-05-13,4,26,106.91,493.09,801.82,26.46,heavy,STD-2222-1000,1
84298717,Faiyum,084,STD-3333-250,250,700,100,6,large (5-9),2026-05-04,13,17,124.07,125.93,286.32,40.82,heavy,STD-1111-400,1
50550909,Dakahlia,050,STD-2222-1000,1000,1560,70,3,small (1-4),2026-04-26,21,9,447.41,552.59,639.16,40.41,normal,STD-2222-1000,0
40010898,Gharbia,040,STD-2222-250,250,530,70,1,small (1-4),2026-05-11,6,24,40.65,209.35,203.25,70.0,heavy,STD-2222-250,0
28337395,Giza,02,STD-3333-600,600,1230,100,3,small (1-4),2026-05-08,9,21,273.0,327.0,910.0,57.74,over,STD-5555-1000,1
50775753,Dakahlia,050,STD-1111-600,600,850,30,5,large (5-9),2026-05-03,14,16,305.64,294.36,654.94,13.42,heavy,STD-2222-1000,1
27128966,Cairo,02,STD-3333-250,250,700,100,3,small (1-4),2026-04-30,17,13,188.91,61.09,333.37,57.74,over,STD-1111-400,1
40038572,Gharbia,040,STD-5555-1000,1000,2000,500,5,large (5-9),2026-05-12,5,25,99.55,900.45,597.3,223.61,normal,STD-2222-1000,1
47885947,Kafr El Sheikh,047,STD-3333-250,250,700,100,3,small (1-4),2026-04-26,21,9,226.34,23.66,323.34,57.74,over,STD-1111-400,1
22557501,Cairo,02,STD-3333-250,250,700,100,8,large (5-9),2026-05-07,10,20,143.73,106.27,431.19,35.36,over,STD-2222-600,1
62989522,Suez,062,STD-5555-1000,1000,2000,500,7,large (5-9),2026-04-27,20,10,1050.0,0.0,1575.0,188.98,over,STD-5555-1000,0
22037113,Cairo,02,STD-1111-1000,1000,1360,30,5,large (5-9),2026-04-19,28,2,1050.0,0.0,1125.0,13.42,over,STD-5555-1000,1
40727610,Gharbia,040,STD-2222-600,600,1040,70,1,small (1-4),2026-05-07,10,20,145.2,454.8,435.6,70.0,heavy,STD-2222-600,0
50466015,Dakahlia,050,STD-1111-250,250,360,30,3,small (1-4),2026-05-03,14,16,93.46,156.54,200.27,17.32,normal,STD-1111-250,0
95913800,Qena,095,STD-1111-200,200,290,30,1,small (1-4),2026-04-30,17,13,21.76,178.24,38.4,30.0,casual,STD-1111-140,1
64475818,Ismailia,064,STD-2222-250,250,530,70,5,large (5-9),2026-04-30,17,13,214.0,36.0,377.65,31.3,over,STD-2222-600,1
55470473,Sharqia,055,STD-1111-140,140,210,30,2,small (1-4),2026-05-10,7,23,14.99,125.01,64.24,21.21,casual,STD-1111-140,0
84104806,Faiyum,084,STD-1111-140,140,210,30,7,large (5-9),2026-05-09,8,22,19.02,120.98,71.32,11.34,casual,STD-1111-140,0
86911995,Minya,086,STD-1111-200,200,290,30,5,large (5-9),2026-05-12,5,25,14.43,185.57,86.58,13.42,casual,STD-1111-140,1
22977018,Cairo,02,STD-2222-250,250,530,70,3,small (1-4),2026-05-15,2,28,16.79,233.21,251.85,40.41,heavy,STD-2222-250,0
31879949,Alexandria,03,STD-3333-250,250,700,100,3,small (1-4),2026-04-20,27,3,262.5,0.0,291.67,57.74,over,STD-1111-400,1
39546154,Alexandria,03,STD-5555-1000,1000,2000,500,3,small (1-4),2026-05-16,1,29,22.61,977.39,678.3,288.68,normal,STD-2222-1000,1
65953574,Red Sea,065,STD-1111-250,250,360,30,5,large (5-9),2026-04-20,27,3,262.5,0.0,291.67,13.42,over,STD-1111-400,1
48399474,Monufia,048,STD-1111-200,200,290,30,4,small (1-4),2026-04-30,17,13,121.83,78.17,214.99,15.0,heavy,STD-2222-250,1
29676807,Giza,02,STD-3333-250,250,700,100,3,small (1-4),2026-04-28,19,11,207.28,42.72,327.28,57.74,over,STD-1111-400,1
55651620,Sharqia,055,STD-4444-1000,1000,1760,200,5,large (5-9),2026-04-26,21,9,558.19,441.81,797.41,89.44,normal,STD-4444-1000,0
55159479,Sharqia,055,STD-2222-250,250,530,70,4,small (1-4),2026-04-25,22,8,145.14,104.86,197.92,35.0,normal,STD-2222-250,0
95577534,Luxor,095,STD-1111-140,140,210,30,5,large (5-9),2026-04-22,25,5,73.75,66.25,88.5,13.42,normal,STD-1111-140,0
40332533,Gharbia,040,STD-3333-250,250,700,100,2,small (1-4),2026-04-23,24,6,119.3,130.7,149.12,70.71,normal,STD-1111-200,1
66254894,Port Said,066,STD-2222-1000,1000,1560,70,4,small (1-4),2026-05-15,2,28,41.66,958.34,624.9,35.0,normal,STD-2222-1000,0
66018816,Port Said,066,STD-2222-1000,1000,1560,70,6,large (5-9),2026-04-21,26,4,682.23,317.77,787.19,28.58,normal,STD-2222-1000,0
95684806,Qena,095,STD-1111-400,400,570,30,3,small (1-4),2026-04-24,23,7,236.42,163.58,308.37,17.32,normal,STD-1111-400,0
95177824,Qena,095,STD-2222-600,600,1040,70,2,small (1-4),2026-05-11,6,24,101.78,498.22,508.9,49.5,heavy,STD-2222-600,0
46458145,Matrouh,046,STD-3333-600,600,1230,100,4,small (1-4),2026-05-14,3,27,83.78,516.22,837.8,50.0,over,STD-2222-1000,1
82206851,Beni Suef,082,STD-2222-1000,1000,1560,70,2,small (1-4),2026-05-09,8,22,228.3,771.7,856.12,49.5,heavy,STD-2222-1000,0
45098762,Beheira,045,STD-3333-600,600,1230,100,6,large (5-9),2026-04-24,23,7,549.3,50.7,716.48,40.82,heavy,STD-2222-1000,1
20905824,Giza,02,STD-3333-250,250,700,100,6,large (5-9),2026-05-01,16,14,197.3,52.7,369.94,40.82,heavy,STD-2222-600,1
23825906,Giza,02,STD-2222-250,250,530,70,4,small (1-4),2026-05-12,5,25,31.9,218.1,191.4,35.0,normal,STD-2222-250,0
21098756,Giza,02,STD-1111-200,200,290,30,2,small (1-4),2026-04-29,18,12,80.59,119.41,134.32,21.21,normal,STD-1111-200,0
84598492,Faiyum,084,STD-3333-250,250,700,100,7,large (5-9),2026-04-22,25,5,262.5,0.0,315.0,37.8,over,STD-1111-400,1
95149526,Qena,095,STD-5555-1000,1000,2000,500,6,large (5-9),2026-04-23,24,6,1050.0,0.0,1312.5,204.12,over,STD-5555-1000,0
64576874,Ismailia,064,STD-3333-250,250,700,100,7,large (5-9),2026-04-24,23,7,262.5,0.0,342.39,37.8,over,STD-1111-400,1
36349126,Alexandria,03,STD-4444-1000,1000,1760,200,4,small (1-4),2026-05-10,7,23,280.01,719.99,1200.04,100.0,over,STD-5555-1000,1
28329601,Giza,02,STD-2222-1000,1000,1560,70,1,small (1-4),2026-04-30,17,13,383.47,616.53,676.71,70.0,normal,STD-2222-1000,0
27186256,Cairo,02,STD-3333-250,250,700,100,6,large (5-9),2026-04-24,23,7,262.5,0.0,342.39,40.82,over,STD-1111-400,1
30646314,Alexandria,03,STD-2222-250,250,530,70,1,small (1-4),2026-05-02,15,15,78.2,171.8,156.4,70.0,normal,STD-1111-200,1
62735369,Suez,062,STD-4444-1000,1000,1760,200,5,large (5-9),2026-05-02,15,15,95.96,904.04,191.92,89.44,casual,STD-2222-250,1
65798915,Red Sea,065,STD-1111-140,140,210,30,1,small (1-4),2026-04-22,25,5,143.01,0.0,171.61,30.0,over,STD-1111-200,1
28206662,Cairo,02,STD-1111-200,200,290,30,1,small (1-4),2026-04-21,26,4,170.84,29.16,197.12,30.0,heavy,STD-1111-200,0
29817035,Giza,02,STD-1111-200,200,290,30,2,small (1-4),2026-04-30,17,13,52.85,147.15,93.26,21.21,casual,STD-1111-140,1
23172203,Cairo,02,STD-1111-200,200,290,30,3,small (1-4),2026-05-02,15,15,71.61,128.39,143.22,17.32,normal,STD-1111-200,0
36161927,Alexandria,03,STD-2222-250,250,530,70,7,large (5-9),2026-04-18,29,1,262.5,0.0,271.55,26.46,normal,STD-1111-400,1
64512910,Ismailia,064,STD-1111-1000,1000,1360,30,5,large (5-9),2026-05-03,14,16,487.13,512.87,1043.85,13.42,heavy,STD-5555-1000,1
55984783,Sharqia,055,STD-1111-200,200,290,30,2,small (1-4),2026-05-08,9,21,31.42,168.58,104.73,21.21,normal,STD-1111-140,1
22505979,Giza,02,STD-1111-140,140,210,30,2,small (1-4),2026-04-25,22,8,122.72,17.28,167.35,21.21,over,STD-1111-200,1
24127885,Cairo,02,STD-4444-1000,1000,1760,200,6,large (5-9),2026-04-24,23,7,984.03,15.97,1283.52,81.65,heavy,STD-5555-1000,1
34587533,Alexandria,03,STD-4444-1000,1000,1760,200,4,small (1-4),2026-04-18,29,1,569.04,430.96,588.66,100.0,normal,STD-2222-1000,1
27468425,Giza,02,STD-1111-250,250,360,30,2,small (1-4),2026-04-20,27,3,133.24,116.76,148.04,21.21,normal,STD-1111-200,1
88310271,Assiut,088,STD-2222-250,250,530,70,3,small (1-4),2026-04-29,18,12,181.53,68.47,302.55,40.41,over,STD-1111-400,1
48965518,Monufia,048,STD-1111-600,600,850,30,3,small (1-4),2026-04-29,18,12,254.76,345.24,424.6,17.32,normal,STD-1111-600,0
21427271,Giza,02,STD-1111-200,200,290,30,4,small (1-4),2026-05-15,2,28,3.95,196.05,59.25,15.0,casual,STD-1111-140,1
22980292,Cairo,02,STD-1111-400,400,570,30,2,small (1-4),2026-04-18,29,1,229.58,170.42,237.5,21.21,normal,STD-1111-400,0
86481268,Minya,086,STD-3333-250,250,700,100,3,small (1-4),2026-04-30,17,13,157.48,92.52,277.91,57.74,over,STD-1111-400,1
55398278,Sharqia,055,STD-3333-250,250,700,100,4,small (1-4),2026-04-19,28,2,252.98,0.0,271.05,50.0,heavy,STD-1111-400,1
40158555,Gharbia,040,STD-2222-250,250,530,70,3,small (1-4),2026-05-07,10,20,131.84,118.16,395.52,40.41,over,STD-2222-600,1
23668500,Cairo,02,STD-1111-200,200,290,30,2,small (1-4),2026-04-28,19,11,86.48,113.52,136.55,21.21,normal,STD-1111-200,0
26700301,Giza,02,STD-2222-600,600,1040,70,5,large (5-9),2026-05-10,7,23,176.28,423.72,755.49,31.3,heavy,STD-2222-1000,1
86598855,Minya,086,STD-1111-140,140,210,30,1,small (1-4),2026-05-06,11,19,43.85,96.15,119.59,30.0,heavy,STD-1111-140,0
69303702,North Sinai,069,STD-3333-250,250,700,100,5,large (5-9),2026-05-07,10,20,90.9,159.1,272.7,44.72,heavy,STD-1111-400,1
